id,run_id,topic_id,event_type,payload,created_at
332,20260603_183042_checkpoint_ml_architect_001,checkpoint_ml_architect_001,evaluation_complete,"{""scores"":{""communication"":4,""conceptual_clarity"":4,""architect_reasoning"":4,""practical_reasoning"":4},""status"":""completed"",""decision"":""pass"",""reward_summary"":{""run_id"":""20260603_183042_checkpoint_ml_architect_001"",""scores"":{""communication"":4,""conceptual_clarity"":4,""architect_reasoning"":4,""practical_reasoning"":4},""decision"":""pass"",""topic_id"":""checkpoint_ml_architect_001"",""total_xp"":1160,""completed"":true,""xp_earned"":100,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":4,""topic_title"":""Checkpoint 2: ML Architect Readiness Review"",""badge_labels"":"""",""stars_earned"":4,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":100,""base_xp_for_attempt"":100,""best_completion_streak"":13,""current_completion_streak"":1},""unlocked_topics"":[""capstone_ml_architect_001""],""practice_summary"":{""passed"":true,""total_tests"":4,""hidden_total"":2,""total_passed"":4,""hidden_passed"":2,""visible_total"":2,""visible_passed"":2}}",2026-06-03 18:33:20.616458+00
333,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""next_unlocked""}",2026-06-04 15:02:13.747926+00
334,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,practice_submission_saved,"{""has_result"":true,""exercise_id"":""capstone_deployment_policy_v1""}",2026-06-07 13:49:03.270447+00
335,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,practice_submission_saved,"{""has_result"":true,""exercise_id"":""capstone_deployment_policy_v1""}",2026-06-07 13:49:11.982237+00
336,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 13:49:40.387581+00
337,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:03:24.904218+00
338,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:03:33.055464+00
339,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,draft_verified,"{""weak_count"":4,""partial_count"":0,""likely_average"":1.6,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":1.6,""submit_ready_count"":1}",2026-06-07 14:03:33.708138+00
340,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:16:59.673563+00
341,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:17:08.051851+00
342,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":2.2,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.2,""submit_ready_count"":2}",2026-06-07 14:17:08.696152+00
343,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:29:16.493747+00
344,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:29:34.370479+00
345,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,draft_verified,"{""weak_count"":2,""partial_count"":0,""likely_average"":2.8,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.8,""submit_ready_count"":3}",2026-06-07 14:29:34.989588+00
346,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:30:54.914897+00
347,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,draft_verified,"{""weak_count"":1,""partial_count"":0,""likely_average"":3.4,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":3.4,""submit_ready_count"":4}",2026-06-07 14:30:55.558408+00
348,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:31:03.663583+00
349,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:32:50.120144+00
350,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:37:08.312969+00
351,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":true,""readiness_average"":4,""submit_ready_count"":5}",2026-06-07 14:37:08.95542+00
352,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:37:38.419038+00
353,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":true,""readiness_average"":4,""submit_ready_count"":5}",2026-06-07 14:37:39.040825+00
354,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:37:46.042292+00
355,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:37:59.642306+00
356,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,practice_submission_saved,"{""has_result"":false,""exercise_id"":""capstone_deployment_policy_v1""}",2026-06-07 14:38:00.05185+00
357,20260604_150211_capstone_ml_architect_001,capstone_ml_architect_001,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":3},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260604_150211_capstone_ml_architect_001"",""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":3},""decision"":""revise"",""topic_id"":""capstone_ml_architect_001"",""total_xp"":1160,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":0,""topic_title"":""Capstone: Predictive Quality ML Architecture"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":0,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{""passed"":true,""total_tests"":4,""hidden_total"":1,""total_passed"":4,""hidden_passed"":1,""visible_total"":3,""visible_passed"":3}}",2026-06-07 14:38:26.923581+00
358,20260607_144245_capstone_ml_architect_001,capstone_ml_architect_001,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""next_unlocked""}",2026-06-07 14:42:47.619414+00
359,20260607_144245_capstone_ml_architect_001,capstone_ml_architect_001,practice_submission_saved,"{""has_result"":true,""exercise_id"":""capstone_deployment_policy_v1""}",2026-06-07 14:48:06.558929+00
360,20260607_144245_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 14:48:21.237671+00
361,20260607_144245_capstone_ml_architect_001,capstone_ml_architect_001,practice_submission_saved,"{""has_result"":false,""exercise_id"":""capstone_deployment_policy_v1""}",2026-06-07 14:48:21.659903+00
362,20260607_144245_capstone_ml_architect_001,capstone_ml_architect_001,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":3},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260607_144245_capstone_ml_architect_001"",""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":3,""practical_reasoning"":3},""decision"":""revise"",""topic_id"":""capstone_ml_architect_001"",""total_xp"":1160,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":0,""topic_title"":""Capstone: Predictive Quality ML Architecture"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":0,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{""passed"":true,""total_tests"":4,""hidden_total"":1,""total_passed"":4,""hidden_passed"":1,""visible_total"":3,""visible_passed"":3}}",2026-06-07 14:48:42.404596+00
363,20260607_171023_capstone_ml_architect_001,capstone_ml_architect_001,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""next_unlocked""}",2026-06-07 17:10:25.890174+00
364,20260607_171023_capstone_ml_architect_001,capstone_ml_architect_001,practice_submission_saved,"{""has_result"":true,""exercise_id"":""capstone_deployment_policy_v1""}",2026-06-07 17:28:36.728358+00
365,20260607_171023_capstone_ml_architect_001,capstone_ml_architect_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":5}",2026-06-07 17:28:46.801873+00
366,20260607_171023_capstone_ml_architect_001,capstone_ml_architect_001,practice_submission_saved,"{""has_result"":false,""exercise_id"":""capstone_deployment_policy_v1""}",2026-06-07 17:28:47.221687+00
367,20260607_171023_capstone_ml_architect_001,capstone_ml_architect_001,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":4,""architect_reasoning"":3,""practical_reasoning"":3},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260607_171023_capstone_ml_architect_001"",""scores"":{""communication"":3,""conceptual_clarity"":4,""architect_reasoning"":3,""practical_reasoning"":3},""decision"":""borderline"",""topic_id"":""capstone_ml_architect_001"",""total_xp"":1200,""completed"":true,""xp_earned"":40,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":3,""topic_title"":""Capstone: Predictive Quality ML Architecture"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":40,""base_xp_for_attempt"":40,""best_completion_streak"":13,""current_completion_streak"":1},""unlocked_topics"":[],""practice_summary"":{""passed"":true,""total_tests"":4,""hidden_total"":1,""total_passed"":4,""hidden_passed"":1,""visible_total"":3,""visible_passed"":3}}",2026-06-07 17:29:04.867605+00
368,20260607_173326_mlf_001,mlf_001,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""retry""}",2026-06-07 17:33:28.356743+00
369,20260607_173326_mlf_001,mlf_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-08 15:03:44.228384+00
370,20260607_173326_mlf_001,mlf_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-08 15:03:54.10353+00
371,20260607_173326_mlf_001,mlf_001,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":1.75,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":1.75,""submit_ready_count"":1}",2026-06-08 15:03:54.868844+00
372,20260607_173326_mlf_001,mlf_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-08 17:26:02.56136+00
373,20260607_173326_mlf_001,mlf_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-08 17:26:09.207315+00
374,20260607_173326_mlf_001,mlf_001,draft_verified,"{""weak_count"":1,""partial_count"":0,""likely_average"":3.25,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":3.25,""submit_ready_count"":3}",2026-06-08 17:26:09.811326+00
375,20260607_173326_mlf_001,mlf_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-08 17:29:05.933255+00
376,20260607_173326_mlf_001,mlf_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-08 17:29:37.051607+00
377,20260607_173326_mlf_001,mlf_001,draft_verified,"{""weak_count"":1,""partial_count"":0,""likely_average"":3.25,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":3.25,""submit_ready_count"":3}",2026-06-08 17:29:37.661609+00
378,20260607_173326_mlf_001,mlf_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-08 17:32:05.065039+00
379,20260607_173326_mlf_001,mlf_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-08 17:32:16.317761+00
380,20260607_173326_mlf_001,mlf_001,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":true,""readiness_average"":4,""submit_ready_count"":4}",2026-06-08 17:32:16.91819+00
381,20260607_173326_mlf_001,mlf_001,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-08 17:32:33.910288+00
382,20260607_173326_mlf_001,mlf_001,evaluation_complete,"{""scores"":{""communication"":2,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":2},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260607_173326_mlf_001"",""scores"":{""communication"":2,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":2},""decision"":""revise"",""topic_id"":""mlf_001"",""total_xp"":1200,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":3,""topic_title"":""What machine learning is actually learning"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":40,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{}}",2026-06-08 17:32:54.148305+00
383,,,version_upgrade_applied,"{""type"":""progress_reconciliation"",""version"":""mlos_v2_learning_reset_2026_06_14""}",2026-06-14 14:15:57.24447+00
384,,,version_upgrade_applied,"{""type"":""progress_reconciliation"",""version"":""mlos_v2_learning_reset_2026_06_14""}",2026-06-14 14:20:46.227243+00
385,20260518_173232_mlf_016,mlf_016,stale_active_run_auto_abandoned,"{""reason"":""Active local run topic is already completed in durable progress."",""source"":""src.start_lesson""}",2026-06-14 16:42:15.903153+00
386,20260614_164217_mlf_009,mlf_009,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-06-14 16:42:19.327921+00
387,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 16:58:32.610163+00
388,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 16:58:40.321814+00
389,20260614_164217_mlf_009,mlf_009,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":1.75,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":1.75,""submit_ready_count"":1}",2026-06-14 16:58:40.897675+00
390,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:05:02.34577+00
391,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:05:08.431691+00
392,20260614_164217_mlf_009,mlf_009,draft_verified,"{""weak_count"":2,""partial_count"":1,""likely_average"":2.25,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.25,""submit_ready_count"":1}",2026-06-14 17:05:09.026527+00
393,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:06:12.840886+00
394,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:06:30.121216+00
395,20260614_164217_mlf_009,mlf_009,draft_verified,"{""weak_count"":2,""partial_count"":1,""likely_average"":2.25,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.25,""submit_ready_count"":1}",2026-06-14 17:06:30.723646+00
396,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:10:05.477263+00
397,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:49:20.056952+00
398,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:52:06.417805+00
399,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:52:14.847023+00
400,20260614_164217_mlf_009,mlf_009,draft_verified,"{""weak_count"":1,""partial_count"":2,""likely_average"":2.75,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.75,""submit_ready_count"":1}",2026-06-14 17:52:15.425534+00
401,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:54:35.176694+00
402,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:54:42.486189+00
403,20260614_164217_mlf_009,mlf_009,draft_verified,"{""weak_count"":1,""partial_count"":1,""likely_average"":3,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":3,""submit_ready_count"":2}",2026-06-14 17:54:43.07797+00
404,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:55:53.621281+00
405,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 17:56:03.192167+00
406,20260614_164217_mlf_009,mlf_009,draft_verified,"{""weak_count"":1,""partial_count"":0,""likely_average"":3.25,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":3.25,""submit_ready_count"":3}",2026-06-14 17:56:03.791718+00
407,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 18:03:18.143723+00
408,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 18:09:53.17033+00
409,20260614_164217_mlf_009,mlf_009,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":true,""readiness_average"":4,""submit_ready_count"":4}",2026-06-14 18:09:53.766276+00
410,20260614_164217_mlf_009,mlf_009,practice_submission_saved,"{""has_result"":true,""exercise_id"":""mlf_009_accuracy_can_lie_v1""}",2026-06-14 18:13:02.086402+00
411,20260614_164217_mlf_009,mlf_009,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-14 18:13:41.469213+00
412,20260614_164217_mlf_009,mlf_009,practice_submission_saved,"{""has_result"":false,""exercise_id"":""mlf_009_accuracy_can_lie_v1""}",2026-06-14 18:13:41.845268+00
413,20260614_164217_mlf_009,mlf_009,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":3},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260614_164217_mlf_009"",""scores"":{""communication"":3,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":3},""decision"":""borderline"",""topic_id"":""mlf_009"",""total_xp"":1205,""completed"":true,""xp_earned"":5,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":3,""topic_title"":""Why accuracy can lie"",""badge_labels"":"""",""stars_earned"":3,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":40,""base_xp_for_attempt"":40,""best_completion_streak"":13,""current_completion_streak"":1},""unlocked_topics"":[],""practice_summary"":{""passed"":true,""total_tests"":4,""hidden_total"":2,""total_passed"":4,""hidden_passed"":2,""visible_total"":2,""visible_passed"":2}}",2026-06-14 18:14:20.651958+00
414,20260614_181923_mlf_010,mlf_010,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-06-14 18:19:25.324973+00
415,20260614_181923_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-20 13:16:42.584613+00
416,20260614_181923_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-20 13:16:55.101437+00
417,20260614_181923_mlf_010,mlf_010,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":1.75,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":1.75,""submit_ready_count"":1}",2026-06-20 13:16:55.691237+00
418,20260614_181923_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-20 13:33:52.657545+00
419,20260614_181923_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-20 13:33:59.943384+00
420,20260614_181923_mlf_010,mlf_010,draft_verified,"{""weak_count"":2,""partial_count"":0,""likely_average"":2.5,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":2.5,""submit_ready_count"":2}",2026-06-20 13:34:00.517755+00
421,20260614_181923_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-20 13:38:55.450727+00
422,20260614_181923_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-20 13:39:03.08896+00
423,20260614_181923_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-20 13:39:09.801587+00
424,20260614_181923_mlf_010,mlf_010,draft_verified,"{""weak_count"":1,""partial_count"":0,""likely_average"":3.25,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":3.25,""submit_ready_count"":3}",2026-06-20 13:39:10.374708+00
425,20260614_181923_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-20 13:43:07.497747+00
426,20260614_181923_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-20 13:43:14.352223+00
427,20260614_181923_mlf_010,mlf_010,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":true,""readiness_average"":4,""submit_ready_count"":4}",2026-06-20 13:43:14.927476+00
428,20260614_181923_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":4}",2026-06-20 13:43:44.860193+00
429,20260614_181923_mlf_010,mlf_010,evaluation_complete,"{""scores"":{""communication"":2,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":2},""status"":""completed"",""decision"":""borderline"",""reward_summary"":{""run_id"":""20260614_181923_mlf_010"",""scores"":{""communication"":2,""conceptual_clarity"":3,""architect_reasoning"":2,""practical_reasoning"":2},""decision"":""borderline"",""topic_id"":""mlf_010"",""total_xp"":1205,""completed"":true,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Precision vs recall"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":35,""best_completion_streak"":13,""current_completion_streak"":2},""unlocked_topics"":[],""practice_summary"":{}}",2026-06-20 13:44:07.299478+00
430,20260623_162043_mlf_010,mlf_010,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-06-23 16:20:44.898355+00
431,20260623_162043_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 13:59:08.34392+00
432,20260623_162043_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 13:59:24.928915+00
433,20260623_162043_mlf_010,mlf_010,draft_verified,"{""weak_count"":3,""partial_count"":0,""likely_average"":1.75,""recommendation"":""Do not submit yet. Fix empty responses or flagged technical/unsafe claims first."",""four_star_ready"":false,""readiness_average"":1.75,""submit_ready_count"":1}",2026-06-28 13:59:25.519598+00
434,20260623_162043_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 14:02:12.010863+00
435,20260623_162043_mlf_010,mlf_010,mcq_submission_saved,"{""total"":1,""wrong"":[{""id"":""mcq_01"",""correct"":1,""selected"":0}],""passed"":false,""policy"":""Normal lessons require 10+ scored MCQs, >=70%, all critical MCQs correct, plus one short written answer."",""correct"":0,""answered"":1,""topic_id"":""mlf_010"",""score_pct"":0,""minimum_pct"":70,""minimum_items"":10,""critical_failed"":[""mcq_01""],""has_enough_items"":false}",2026-06-28 14:02:12.392315+00
436,20260623_162043_mlf_010,mlf_010,evaluation_complete,"{""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":2},""status"":""revise"",""decision"":""revise"",""reward_summary"":{""run_id"":""20260623_162043_mlf_010"",""scores"":{""communication"":3,""conceptual_clarity"":2,""architect_reasoning"":2,""practical_reasoning"":2},""decision"":""revise"",""topic_id"":""mlf_010"",""total_xp"":1205,""completed"":false,""xp_earned"":0,""xp_policy"":""best_completed_attempt_per_topic"",""best_stars"":2,""topic_title"":""Precision vs recall"",""badge_labels"":"""",""stars_earned"":2,""badges_awarded"":[],""policy_version"":""v2_best_completed_attempt_2026_05"",""best_completed_xp"":35,""base_xp_for_attempt"":0,""best_completion_streak"":13,""current_completion_streak"":0},""unlocked_topics"":[],""practice_summary"":{}}",2026-06-28 14:02:43.447917+00
437,20260628_140510_mlf_010,mlf_010,lesson_started,"{""phase"":""awaiting_user_answers"",""status"":""in_progress"",""selection_mode"":""manual_selected""}",2026-06-28 14:05:12.333794+00
438,20260628_140510_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 14:06:45.349861+00
439,20260628_140510_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 14:06:55.348097+00
440,20260628_140510_mlf_010,mlf_010,draft_verified,"{""weak_count"":0,""partial_count"":0,""likely_average"":4,""recommendation"":""No blocking technical issue detected by the draft guardrail. Final evaluation will judge whether your reasoning demonstrates each evidence task."",""four_star_ready"":false,""readiness_average"":4,""submit_ready_count"":1}",2026-06-28 14:06:55.936651+00
441,20260628_140510_mlf_010,mlf_010,answers_saved,"{""source"":""mission_tab_save"",""answer_count"":1}",2026-06-28 14:07:08.983472+00
